,time,count,frame
451,2017-08-15 02:57:15,0,451
452,2017-08-15 02:57:30,0,452
453,2017-08-15 02:57:45,0,453
454,2017-08-15 02:58:00,0,454
455,2017-08-15 02:58:30,0,455
456,2017-08-15 02:58:45,0,456
457,2017-08-15 02:59:45,0,457
458,2017-08-15 03:00:00,0,458
459,2017-08-15 03:00:30,0,459
460,2017-08-15 03:00:45,0,460
461,2017-08-15 03:01:15,0,461
462,2017-08-15 03:01:30,0,462
463,2017-08-15 03:02:00,0,463
464,2017-08-15 03:02:30,0,464
465,2017-08-15 03:02:45,0,465
466,2017-08-15 03:03:00,0,466
467,2017-08-15 03:03:30,0,467
468,2017-08-15 03:03:45,0,468
469,2017-08-15 03:04:00,0,469
470,2017-08-15 03:04:15,0,470
471,2017-08-15 03:04:30,0,471
472,2017-08-15 03:04:45,0,472
473,2017-08-15 03:05:15,0,473
474,2017-08-15 03:05:30,0,474
475,2017-08-15 03:06:00,0,475
476,2017-08-15 03:06:30,0,476
477,2017-08-15 03:06:45,0,477
478,2017-08-15 03:07:00,0,478
479,2017-08-15 03:08:15,0,479
480,2017-08-15 03:08:30,0,480
481,2017-08-15 03:09:00,0,481
482,2017-08-15 03:09:30,0,482
483,2017-08-15 03:09:45,0,483
484,2017-08-15 03:10:00,0,484
485,2017-08-15 03:11:00,0,485
486,2017-08-15 03:12:00,0,486
487,2017-08-15 03:13:15,0,487
488,2017-08-15 03:13:30,0,488
489,2017-08-15 03:13:45,0,489
490,2017-08-15 03:14:00,0,490
491,2017-08-15 03:15:00,0,491
492,2017-08-15 03:15:15,0,492
493,2017-08-15 03:15:30,0,493
494,2017-08-15 03:15:45,0,494
495,2017-08-15 03:16:15,0,495
496,2017-08-15 03:16:45,0,496
497,2017-08-15 03:17:00,0,497
498,2017-08-15 03:17:30,0,498
499,2017-08-15 03:17:45,0,499
500,2017-08-15 03:18:00,0,500
501,2017-08-15 03:18:15,0,501
502,2017-08-15 03:18:30,0,502
503,2017-08-15 03:18:45,0,503
504,2017-08-15 03:19:00,0,504
505,2017-08-15 03:19:15,0,505
506,2017-08-15 03:20:30,0,506
507,2017-08-15 03:20:45,0,507
508,2017-08-15 03:21:15,0,508
509,2017-08-15 03:22:00,0,509
510,2017-08-15 03:22:45,0,510
511,2017-08-15 03:23:30,0,511
512,2017-08-15 03:23:45,0,512
513,2017-08-15 03:24:00,0,513
514,2017-08-15 03:24:15,0,514
515,2017-08-15 03:24:45,0,515
516,2017-08-15 03:25:00,0,516
517,2017-08-15 03:25:30,0,517
518,2017-08-15 03:25:45,0,518
519,2017-08-15 03:26:15,0,519
520,2017-08-15 03:26:30,0,520
521,2017-08-15 03:27:00,0,521
522,2017-08-15 03:27:15,0,522
523,2017-08-15 03:27:30,0,523
524,2017-08-15 03:27:45,0,524
525,2017-08-15 03:28:00,0,525
526,2017-08-15 03:28:15,0,526
527,2017-08-15 03:28:30,0,527
528,2017-08-15 03:29:00,0,528
529,2017-08-15 03:29:45,0,529
530,2017-08-15 03:30:00,0,530
531,2017-08-15 03:30:15,0,531
532,2017-08-15 03:30:45,0,532
533,2017-08-15 03:31:15,0,533
534,2017-08-15 03:31:30,0,534
535,2017-08-15 03:31:45,0,535
536,2017-08-15 03:32:00,0,536
537,2017-08-15 03:33:00,0,537
538,2017-08-15 03:33:15,0,538
539,2017-08-15 03:33:30,0,539
540,2017-08-15 03:33:45,0,540
541,2017-08-15 03:34:15,0,541
542,2017-08-15 03:34:45,0,542
543,2017-08-15 03:35:00,0,543
544,2017-08-15 03:35:15,0,544
545,2017-08-15 03:35:45,0,545
546,2017-08-15 03:36:30,0,546
547,2017-08-15 03:37:00,0,547
548,2017-08-15 03:37:15,0,548
549,2017-08-15 03:37:30,0,549
550,2017-08-15 03:37:45,0,550
551,2017-08-15 03:38:15,0,551
552,2017-08-15 03:38:30,0,552
553,2017-08-15 03:39:15,0,553
554,2017-08-15 03:39:45,0,554
555,2017-08-15 03:40:00,0,555
556,2017-08-15 03:40:15,0,556
557,2017-08-15 03:41:15,0,557
558,2017-08-15 03:41:30,0,558
559,2017-08-15 03:42:15,0,559
560,2017-08-15 03:42:30,0,560
561,2017-08-15 03:42:45,0,561
562,2017-08-15 03:43:00,0,562
563,2017-08-15 03:43:15,0,563
564,2017-08-15 03:43:30,0,564
565,2017-08-15 03:44:15,0,565
566,2017-08-15 03:44:30,0,566
567,2017-08-15 03:45:00,0,567
568,2017-08-15 03:45:15,0,568
569,2017-08-15 03:45:30,0,569
570,2017-08-15 03:45:45,0,570
571,2017-08-15 03:46:00,0,571
572,2017-08-15 03:46:30,0,572
573,2017-08-15 03:46:45,0,573
574,2017-08-15 03:47:30,0,574
575,2017-08-15 03:48:00,0,575
576,2017-08-15 03:48:15,0,576
577,2017-08-15 03:48:30,0,577
578,2017-08-15 03:48:45,0,578
579,2017-08-15 03:49:15,0,579
580,2017-08-15 03:49:45,0,580
581,2017-08-15 03:50:00,0,581
582,2017-08-15 03:50:30,0,582
583,2017-08-15 03:50:45,0,583
584,2017-08-15 03:51:00,0,584
585,2017-08-15 03:51:15,0,585
586,2017-08-15 03:51:30,0,586
587,2017-08-15 03:51:45,0,587
588,2017-08-15 03:52:00,0,588
589,2017-08-15 03:52:15,0,589
590,2017-08-15 03:52:30,0,590
591,2017-08-15 03:53:00,0,591
592,2017-08-15 03:53:15,0,592
593,2017-08-15 03:53:30,0,593
594,2017-08-15 03:54:00,0,594
595,2017-08-15 03:54:15,0,595
596,2017-08-15 03:54:30,0,596
597,2017-08-15 03:54:45,0,597
598,2017-08-15 03:55:00,0,598
599,2017-08-15 03:55:30,0,599
600,2017-08-15 03:56:15,0,600
601,2017-08-15 03:56:30,0,601
602,2017-08-15 03:57:00,0,602
603,2017-08-15 03:57:15,0,603
604,2017-08-15 03:57:30,0,604
605,2017-08-15 03:57:45,0,605
606,2017-08-15 03:58:30,0,606
607,2017-08-15 03:59:30,0,607
608,2017-08-15 04:00:00,0,608
609,2017-08-15 04:00:15,0,609
610,2017-08-15 04:00:30,0,610
611,2017-08-15 04:00:45,0,611
612,2017-08-15 04:01:15,0,612
613,2017-08-15 04:01:30,0,613
614,2017-08-15 04:01:45,0,614
615,2017-08-15 04:02:00,0,615
616,2017-08-15 04:02:15,0,616
617,2017-08-15 04:02:30,0,617
618,2017-08-15 04:02:45,0,618
619,2017-08-15 04:03:15,0,619
620,2017-08-15 04:03:30,0,620
621,2017-08-15 04:03:45,0,621
622,2017-08-15 04:04:00,0,622
623,2017-08-15 04:04:15,0,623
624,2017-08-15 04:04:30,0,624
625,2017-08-15 04:04:45,0,625
626,2017-08-15 04:05:15,1,626
627,2017-08-15 04:05:30,1,627
628,2017-08-15 04:06:00,1,628
629,2017-08-15 04:06:15,1,629
630,2017-08-15 04:06:30,1,630
631,2017-08-15 04:06:45,1,631
632,2017-08-15 04:08:00,1,632
633,2017-08-15 04:08:15,1,633
634,2017-08-15 04:08:45,1,634
635,2017-08-15 04:09:00,1,635
636,2017-08-15 04:09:30,1,636
637,2017-08-15 04:10:00,1,637
638,2017-08-15 04:10:15,1,638
639,2017-08-15 04:10:30,1,639
640,2017-08-15 04:11:00,1,640
641,2017-08-15 04:11:15,1,641
642,2017-08-15 04:11:30,1,642
643,2017-08-15 04:11:45,1,643
644,2017-08-15 04:12:00,1,644
645,2017-08-15 04:12:15,1,645
646,2017-08-15 04:12:30,1,646
647,2017-08-15 04:13:00,1,647
648,2017-08-15 04:13:45,1,648
649,2017-08-15 04:14:15,3,649
650,2017-08-15 04:14:30,3,650
651,2017-08-15 04:15:00,4,651
652,2017-08-15 04:15:15,4,652
653,2017-08-15 04:15:30,4,653
654,2017-08-15 04:15:45,4,654
655,2017-08-15 04:16:00,5,655
656,2017-08-15 04:16:30,5,656
657,2017-08-15 04:16:45,5,657
658,2017-08-15 04:17:00,5,658
659,2017-08-15 04:17:15,5,659
660,2017-08-15 04:17:30,5,660
661,2017-08-15 04:18:15,5,661
662,2017-08-15 04:18:30,5,662
663,2017-08-15 04:18:45,5,663
664,2017-08-15 04:19:30,5,664
665,2017-08-15 04:20:30,8,665
666,2017-08-15 04:20:45,8,666
667,2017-08-15 04:21:00,9,667
668,2017-08-15 04:21:15,9,668
669,2017-08-15 04:21:30,9,669
670,2017-08-15 04:22:00,9,670
671,2017-08-15 04:22:15,9,671
672,2017-08-15 04:22:30,9,672
673,2017-08-15 04:23:00,13,673
674,2017-08-15 04:23:30,13,674
675,2017-08-15 04:23:45,13,675
676,2017-08-15 04:24:00,14,676
677,2017-08-15 04:24:15,14,677
678,2017-08-15 04:25:00,16,678
679,2017-08-15 04:26:00,16,679
680,2017-08-15 04:26:15,16,680
681,2017-08-15 04:26:30,16,681
682,2017-08-15 04:27:45,17,682
683,2017-08-15 04:28:00,17,683
684,2017-08-15 04:28:45,17,684
685,2017-08-15 04:29:00,17,685
686,2017-08-15 04:29:30,17,686
687,2017-08-15 04:29:45,17,687
688,2017-08-15 04:30:00,21,688
689,2017-08-15 04:30:30,21,689
690,2017-08-15 04:30:45,21,690
691,2017-08-15 04:31:30,21,691
692,2017-08-15 04:31:45,21,692
693,2017-08-15 04:32:00,21,693
694,2017-08-15 04:32:15,21,694
695,2017-08-15 04:32:45,21,695
696,2017-08-15 04:33:00,21,696
697,2017-08-15 04:33:15,21,697
698,2017-08-15 04:33:30,21,698
699,2017-08-15 04:33:45,21,699
700,2017-08-15 04:34:15,23,700
701,2017-08-15 04:34:30,23,701
702,2017-08-15 04:34:45,23,702
703,2017-08-15 04:35:15,27,703
704,2017-08-15 04:35:30,27,704
705,2017-08-15 04:35:45,27,705
706,2017-08-15 04:36:00,28,706
707,2017-08-15 04:36:15,28,707
708,2017-08-15 04:36:45,28,708
709,2017-08-15 04:37:00,28,709
710,2017-08-15 04:37:15,28,710
711,2017-08-15 04:38:00,29,711
712,2017-08-15 04:38:45,29,712
713,2017-08-15 04:39:00,29,713
714,2017-08-15 04:39:15,29,714
715,2017-08-15 04:39:30,29,715
716,2017-08-15 04:39:45,29,716
717,2017-08-15 04:40:00,31,717
718,2017-08-15 04:40:15,31,718
719,2017-08-15 04:41:00,35,719
720,2017-08-15 04:42:00,36,720
721,2017-08-15 04:43:00,37,721
722,2017-08-15 04:43:15,37,722
723,2017-08-15 04:44:00,39,723
724,2017-08-15 04:44:45,39,724
725,2017-08-15 04:45:00,45,725
726,2017-08-15 04:45:45,45,726
727,2017-08-15 04:46:30,47,727
728,2017-08-15 04:46:45,47,728
729,2017-08-15 04:47:30,47,729
730,2017-08-15 04:47:45,47,730
731,2017-08-15 04:48:15,47,731
732,2017-08-15 04:48:30,47,732
733,2017-08-15 04:48:45,47,733
734,2017-08-15 04:49:00,49,734
