,start_time,start_lat,start_lon,end_time,end_lat,end_lon,duration,route_type
2027,2017-07-17 16:09:00,40.65745,-73.58232,2017-07-17 16:12:00,40.66379,-73.55062,180,rail
2028,2017-07-17 16:09:00,40.66594,-73.73555,2017-07-17 16:13:00,40.66151,-73.70476,240,rail
2029,2017-07-17 16:09:00,40.75058,-73.99358,2017-07-17 16:20:00,40.74584,-73.90297,660,rail
2030,2017-07-17 16:10:00,40.83563,-73.45108,2017-07-17 16:16:00,40.82485,-73.50044,360,rail
2031,2017-07-17 16:10:00,40.72309,-73.64036,2017-07-17 16:12:00,40.72295,-73.6627,120,rail
2032,2017-07-17 16:10:00,40.76806,-73.74941,2017-07-17 16:12:00,40.77504,-73.74065,120,rail
2033,2017-07-17 16:10:00,40.74535,-73.3996,2017-07-17 16:12:00,40.75479,-73.35806,120,rail
2034,2017-07-17 16:10:00,40.76806,-73.74941,2017-07-17 16:12:00,40.77504,-73.74065,120,rail
2035,2017-07-17 16:10:00,40.67547,-73.66886,2017-07-17 16:13:00,40.66836,-73.68121,180,rail
2036,2017-07-17 16:10:00,40.67785,-73.45474,2017-07-17 16:13:00,40.68024,-73.42031,180,rail
2037,2017-07-17 16:10:00,40.6996,-73.80853,2017-07-17 16:16:00,40.69118,-73.76551,360,rail
2038,2017-07-17 16:11:00,40.80808,-73.10594,2017-07-17 16:18:00,40.79184,-73.19486,420,rail
2039,2017-07-17 16:11:00,40.86866,-73.36285,2017-07-17 16:16:00,40.88064,-73.32848,300,rail
2040,2017-07-17 16:11:00,40.81069,-73.69521,2017-07-17 16:13:00,40.79672,-73.6999,120,rail
2041,2017-07-17 16:11:00,40.65745,-73.58232,2017-07-17 16:14:00,40.65672,-73.60716,180,rail
2042,2017-07-17 16:11:00,40.75601,-73.63941,2017-07-17 16:14:00,40.77205,-73.64169,180,rail
2043,2017-07-17 16:11:00,40.76164,-73.80176,2017-07-17 16:13:00,40.76143,-73.78996,120,rail
2044,2017-07-17 16:11:00,40.76164,-73.80176,2017-07-17 16:13:00,40.76143,-73.78996,120,rail
2045,2017-07-17 16:11:00,40.81069,-73.69521,2017-07-17 16:13:00,40.79672,-73.6999,120,rail
2046,2017-07-17 16:12:00,40.75058,-73.99358,2017-07-17 16:48:00,40.65831,-73.64655,2160,rail
2047,2017-07-17 16:12:00,40.72295,-73.6627,2017-07-17 16:15:00,40.72302,-73.68102,180,rail
2048,2017-07-17 16:12:00,40.77504,-73.74065,2017-07-17 16:15:00,40.78721,-73.7261,180,rail
2049,2017-07-17 16:12:00,40.72302,-73.68102,2017-07-17 16:15:00,40.72295,-73.6627,180,rail
2050,2017-07-17 16:12:00,40.66379,-73.55062,2017-07-17 16:15:00,40.66879,-73.52886,180,rail
2051,2017-07-17 16:12:00,40.75479,-73.35806,2017-07-17 16:18:00,40.76948,-73.29356,360,rail
2052,2017-07-17 16:12:00,40.65831,-73.64655,2017-07-17 16:15:00,40.65672,-73.60716,180,rail
2053,2017-07-17 16:12:00,40.77504,-73.74065,2017-07-17 16:15:00,40.78721,-73.7261,180,rail
2054,2017-07-17 16:12:00,40.74584,-73.90297,2017-07-17 16:22:00,40.75058,-73.99358,600,rail
2055,2017-07-17 16:13:00,40.63471,-73.65466,2017-07-17 16:15:00,40.6422,-73.65821,120,rail
2056,2017-07-17 16:13:00,40.6996,-73.80853,2017-07-17 16:23:00,40.66151,-73.70476,600,rail
2057,2017-07-17 16:13:00,40.68826,-73.36921,2017-07-17 16:16:00,40.68101,-73.39834,180,rail
2058,2017-07-17 16:13:00,40.79672,-73.6999,2017-07-17 16:16:00,40.78721,-73.7261,180,rail
2059,2017-07-17 16:13:00,40.79672,-73.6999,2017-07-17 16:16:00,40.78721,-73.7261,180,rail
2060,2017-07-17 16:13:00,40.68024,-73.42031,2017-07-17 16:25:00,40.65745,-73.58232,720,rail
2061,2017-07-17 16:13:00,40.76143,-73.78996,2017-07-17 16:16:00,40.76314,-73.77125,180,rail
2062,2017-07-17 16:13:00,40.66836,-73.68121,2017-07-17 16:28:00,40.6996,-73.80853,900,rail
2063,2017-07-17 16:13:00,40.66151,-73.70476,2017-07-17 16:16:00,40.64924,-73.70183,180,rail
2064,2017-07-17 16:13:00,40.76143,-73.78996,2017-07-17 16:16:00,40.76314,-73.77125,180,rail
2065,2017-07-17 16:13:00,40.68024,-73.42031,2017-07-17 16:16:00,40.68101,-73.39834,180,rail
2066,2017-07-17 16:14:00,40.77205,-73.64169,2017-07-17 16:17:00,40.79047,-73.64326,180,rail
2067,2017-07-17 16:14:00,40.78083,-73.24361,2017-07-17 16:18:00,40.79184,-73.19486,240,rail
2068,2017-07-17 16:14:00,40.74584,-73.90297,2017-07-17 16:19:00,40.71957,-73.84481,300,rail
2069,2017-07-17 16:14:00,40.82117,-72.70427,2017-07-17 16:29:00,40.79898,-72.86442,900,rail
2070,2017-07-17 16:14:00,40.6996,-73.80853,2017-07-17 16:23:00,40.6758,-73.90281,540,rail
2071,2017-07-17 16:14:00,40.65672,-73.60716,2017-07-17 16:17:00,40.65831,-73.64655,180,rail
2072,2017-07-17 16:14:00,40.6996,-73.80853,2017-07-17 16:23:00,40.74584,-73.90297,540,rail
2073,2017-07-17 16:14:00,40.76717,-73.52853,2017-07-17 16:22:00,40.82485,-73.50044,480,rail
2074,2017-07-17 16:15:00,40.74584,-73.90297,2017-07-17 16:25:00,40.75058,-73.99358,600,rail
2075,2017-07-17 16:15:00,40.65672,-73.60716,2017-07-17 16:18:00,40.65745,-73.58232,180,rail
2076,2017-07-17 16:15:00,40.74584,-73.90297,2017-07-17 16:25:00,40.75058,-73.99358,600,rail
2077,2017-07-17 16:15:00,40.75058,-73.99358,2017-07-17 16:26:00,40.74584,-73.90297,660,rail
2078,2017-07-17 16:15:00,40.66879,-73.52886,2017-07-17 16:18:00,40.67298,-73.50896,180,rail
2079,2017-07-17 16:15:00,40.6422,-73.65821,2017-07-17 16:17:00,40.64831,-73.66397,120,rail
2080,2017-07-17 16:15:00,40.72295,-73.6627,2017-07-17 16:18:00,40.72309,-73.64036,180,rail
2081,2017-07-17 16:15:00,40.72302,-73.68102,2017-07-17 16:18:00,40.72463,-73.7064,180,rail
2082,2017-07-17 16:16:00,40.68101,-73.39834,2017-07-17 16:19:00,40.68826,-73.36921,180,rail
2083,2017-07-17 16:16:00,40.88064,-73.32848,2017-07-17 16:23:00,40.88366,-73.25625,420,rail
2084,2017-07-17 16:16:00,40.76314,-73.77125,2017-07-17 16:19:00,40.76806,-73.74941,180,rail
2085,2017-07-17 16:16:00,40.76314,-73.77125,2017-07-17 16:19:00,40.76806,-73.74941,180,rail
2086,2017-07-17 16:16:00,40.684901,-73.97768,2017-07-17 16:22:00,40.67838,-73.94822,360,rail
2087,2017-07-17 16:16:00,40.64924,-73.70183,2017-07-17 16:19:00,40.63676,-73.70514,180,rail
2088,2017-07-17 16:16:00,40.69118,-73.76551,2017-07-17 16:32:00,40.67298,-73.50896,960,rail
2089,2017-07-17 16:16:00,40.68101,-73.39834,2017-07-17 16:18:00,40.68024,-73.42031,120,rail
2090,2017-07-17 16:16:00,40.78721,-73.7261,2017-07-17 16:19:00,40.77504,-73.74065,180,rail
2091,2017-07-17 16:16:00,40.82485,-73.50044,2017-07-17 16:23:00,40.76717,-73.52853,420,rail
2092,2017-07-17 16:16:00,40.78721,-73.7261,2017-07-17 16:19:00,40.77504,-73.74065,180,rail
2093,2017-07-17 16:17:00,40.65831,-73.64655,2017-07-17 16:27:00,40.69118,-73.76551,600,rail
2094,2017-07-17 16:17:00,40.64831,-73.66397,2017-07-17 16:21:00,40.65605,-73.67607,240,rail
2095,2017-07-17 16:17:00,40.6996,-73.80853,2017-07-17 16:22:00,40.67513,-73.76504,300,rail
2096,2017-07-17 16:17:00,40.79047,-73.64326,2017-07-17 16:21:00,40.81571,-73.62687,240,rail
2097,2017-07-17 16:17:00,40.6996,-73.80853,2017-07-17 16:39:00,40.76717,-73.52853,1320,rail
2098,2017-07-17 16:18:00,40.67298,-73.50896,2017-07-17 16:21:00,40.67572,-73.48657,180,rail
2099,2017-07-17 16:18:00,40.68024,-73.42031,2017-07-17 16:21:00,40.67785,-73.45474,180,rail
2100,2017-07-17 16:18:00,40.65745,-73.58232,2017-07-17 16:21:00,40.66379,-73.55062,180,rail
2101,2017-07-17 16:18:00,40.79184,-73.19486,2017-07-17 16:22:00,40.78083,-73.24361,240,rail
2102,2017-07-17 16:18:00,40.74238,-73.94679,2017-07-17 16:34:00,40.6996,-73.80853,960,rail
2103,2017-07-17 16:18:00,40.79184,-73.19486,2017-07-17 16:25:00,40.80808,-73.10594,420,rail
2104,2017-07-17 16:18:00,40.92031,-73.12855,2017-07-17 16:24:00,40.88216,-73.15951,360,rail
2105,2017-07-17 16:18:00,40.76948,-73.29356,2017-07-17 16:23:00,40.78083,-73.24361,300,rail
2106,2017-07-17 16:18:00,40.72463,-73.7064,2017-07-17 16:21:00,40.7222,-73.71665,180,rail
2107,2017-07-17 16:18:00,40.72309,-73.64036,2017-07-17 16:21:00,40.72145,-73.62967,180,rail
2108,2017-07-17 16:19:00,40.75058,-73.99358,2017-07-17 16:38:00,40.6996,-73.80853,1140,rail
2109,2017-07-17 16:19:00,40.77504,-73.74065,2017-07-17 16:21:00,40.76806,-73.74941,120,rail
2110,2017-07-17 16:19:00,40.76806,-73.74941,2017-07-17 16:21:00,40.77504,-73.74065,120,rail
2111,2017-07-17 16:19:00,40.68826,-73.36921,2017-07-17 16:24:00,40.70068,-73.32405,300,rail
2112,2017-07-17 16:19:00,40.71957,-73.84481,2017-07-17 16:21:00,40.70964,-73.83089,120,rail
2113,2017-07-17 16:19:00,40.63676,-73.70514,2017-07-17 16:21:00,40.63133,-73.71371,120,rail
2114,2017-07-17 16:19:00,40.77504,-73.74065,2017-07-17 16:21:00,40.76806,-73.74941,120,rail
2115,2017-07-17 16:19:00,40.76806,-73.74941,2017-07-17 16:21:00,40.77504,-73.74065,120,rail
2116,2017-07-17 16:20:00,40.684901,-73.97768,2017-07-17 16:31:00,40.6758,-73.90281,660,rail
2117,2017-07-17 16:20:00,40.74584,-73.90297,2017-07-17 16:30:00,40.6996,-73.80853,600,rail
2118,2017-07-17 16:20:00,40.87533,-73.53403,2017-07-17 16:30:00,40.87446,-73.5983,600,rail
2119,2017-07-17 16:21:00,40.72145,-73.62967,2017-07-17 16:26:00,40.71329,-73.62503,300,rail
2120,2017-07-17 16:21:00,40.67785,-73.45474,2017-07-17 16:23:00,40.67692,-73.46905,120,rail
2121,2017-07-17 16:21:00,40.63133,-73.71371,2017-07-17 16:24:00,40.62217,-73.72618,180,rail
2122,2017-07-17 16:21:00,40.67572,-73.48657,2017-07-17 16:23:00,40.67692,-73.46905,120,rail
2123,2017-07-17 16:21:00,40.66379,-73.55062,2017-07-17 16:24:00,40.66879,-73.52886,180,rail
2124,2017-07-17 16:21:00,40.76806,-73.74941,2017-07-17 16:24:00,40.76314,-73.77125,180,rail
2125,2017-07-17 16:21:00,40.7222,-73.71665,2017-07-17 16:25:00,40.71745,-73.73646,240,rail
2126,2017-07-17 16:21:00,40.74034,-73.64086,2017-07-17 16:26:00,40.75345,-73.58586,300,rail
2127,2017-07-17 16:21:00,40.70964,-73.83089,2017-07-17 16:26:00,40.6996,-73.80853,300,rail
2128,2017-07-17 16:21:00,40.6996,-73.80853,2017-07-17 16:32:00,40.73075,-73.68096,660,rail
2129,2017-07-17 16:21:00,40.76806,-73.74941,2017-07-17 16:24:00,40.76314,-73.77125,180,rail
2130,2017-07-17 16:21:00,40.77504,-73.74065,2017-07-17 16:24:00,40.78721,-73.7261,180,rail
2131,2017-07-17 16:21:00,40.77504,-73.74065,2017-07-17 16:24:00,40.78721,-73.7261,180,rail
2132,2017-07-17 16:21:00,40.65605,-73.67607,2017-07-17 16:25:00,40.66151,-73.70476,240,rail
2133,2017-07-17 16:21:00,40.81571,-73.62687,2017-07-17 16:24:00,40.83222,-73.62612,180,rail
2134,2017-07-17 16:22:00,40.82485,-73.50044,2017-07-17 16:27:00,40.83563,-73.45108,300,rail
2135,2017-07-17 16:22:00,40.67513,-73.76504,2017-07-17 16:24:00,40.66847,-73.75175,120,rail
2136,2017-07-17 16:22:00,40.67838,-73.94822,2017-07-17 16:27:00,40.6758,-73.90281,300,rail
2137,2017-07-17 16:22:00,40.78083,-73.24361,2017-07-17 16:27:00,40.76948,-73.29356,300,rail
2138,2017-07-17 16:22:00,40.75058,-73.99358,2017-07-17 16:48:00,40.78721,-73.7261,1560,rail
2139,2017-07-17 16:22:00,40.6996,-73.80853,2017-07-17 16:41:00,40.75058,-73.99358,1140,rail
2140,2017-07-17 16:23:00,40.88366,-73.25625,2017-07-17 16:31:00,40.85654,-73.19803,480,rail
2141,2017-07-17 16:23:00,40.78083,-73.24361,2017-07-17 16:27:00,40.79184,-73.19486,240,rail
2142,2017-07-17 16:23:00,40.6758,-73.90281,2017-07-17 16:28:00,40.67838,-73.94822,300,rail
2143,2017-07-17 16:23:00,40.76717,-73.52853,2017-07-17 16:28:00,40.75345,-73.58586,300,rail
2144,2017-07-17 16:23:00,40.67692,-73.46905,2017-07-17 16:25:00,40.67572,-73.48657,120,rail
2145,2017-07-17 16:23:00,40.66151,-73.70476,2017-07-17 16:26:00,40.65605,-73.67607,180,rail
2146,2017-07-17 16:23:00,40.67692,-73.46905,2017-07-17 16:25:00,40.67785,-73.45474,120,rail
2147,2017-07-17 16:23:00,40.74584,-73.90297,2017-07-17 16:34:00,40.75058,-73.99358,660,rail
2148,2017-07-17 16:24:00,40.66879,-73.52886,2017-07-17 16:27:00,40.67298,-73.50896,180,rail
2149,2017-07-17 16:24:00,40.62217,-73.72618,2017-07-17 16:26:00,40.61573,-73.7359,120,rail
2150,2017-07-17 16:24:00,40.88216,-73.15951,2017-07-17 16:31:00,40.85654,-73.19803,420,rail
2151,2017-07-17 16:24:00,40.75058,-73.99358,2017-07-17 17:11:00,40.74303,-73.48344,2820,rail
2152,2017-07-17 16:24:00,40.83222,-73.62612,2017-07-17 16:27:00,40.85236,-73.62542,180,rail
2153,2017-07-17 16:24:00,40.78721,-73.7261,2017-07-17 16:27:00,40.79672,-73.6999,180,rail
2154,2017-07-17 16:24:00,40.8256,-72.91588,2017-07-17 16:32:00,40.81739,-72.99891,480,rail
2155,2017-07-17 16:24:00,40.78721,-73.7261,2017-07-17 16:27:00,40.79672,-73.6999,180,rail
2156,2017-07-17 16:24:00,40.76314,-73.77125,2017-07-17 16:26:00,40.76143,-73.78996,120,rail
2157,2017-07-17 16:24:00,40.76314,-73.77125,2017-07-17 16:26:00,40.76143,-73.78996,120,rail
2158,2017-07-17 16:24:00,40.66847,-73.75175,2017-07-17 16:27:00,40.66594,-73.73555,180,rail
2159,2017-07-17 16:25:00,40.67572,-73.48657,2017-07-17 16:27:00,40.67298,-73.50896,120,rail
2160,2017-07-17 16:25:00,40.67785,-73.45474,2017-07-17 16:28:00,40.68024,-73.42031,180,rail
2161,2017-07-17 16:25:00,40.75058,-73.99358,2017-07-17 16:36:00,40.74584,-73.90297,660,rail
2162,2017-07-17 16:25:00,40.66151,-73.70476,2017-07-17 16:37:00,40.6996,-73.80853,720,rail
2163,2017-07-17 16:25:00,40.75058,-73.99358,2017-07-17 16:36:00,40.74584,-73.90297,660,rail
2164,2017-07-17 16:25:00,40.65745,-73.58232,2017-07-17 16:44:00,40.6996,-73.80853,1140,rail
2165,2017-07-17 16:25:00,40.71745,-73.73646,2017-07-17 16:27:00,40.71017,-73.76675,120,rail
2166,2017-07-17 16:26:00,40.65605,-73.67607,2017-07-17 16:28:00,40.64831,-73.66397,120,rail
2167,2017-07-17 16:26:00,40.76143,-73.78996,2017-07-17 16:28:00,40.76164,-73.80176,120,rail
2168,2017-07-17 16:26:00,40.76143,-73.78996,2017-07-17 16:28:00,40.76164,-73.80176,120,rail
2169,2017-07-17 16:26:00,40.61573,-73.7359,2017-07-17 16:29:00,40.61228,-73.74418,180,rail
2170,2017-07-17 16:26:00,40.75345,-73.58586,2017-07-17 16:31:00,40.76717,-73.52853,300,rail
2171,2017-07-17 16:26:00,40.74584,-73.90297,2017-07-17 16:35:00,40.6996,-73.80853,540,rail
2172,2017-07-17 16:27:00,40.69118,-73.76551,2017-07-17 16:33:00,40.6996,-73.80853,360,rail
2173,2017-07-17 16:27:00,40.76948,-73.29356,2017-07-17 16:32:00,40.75479,-73.35806,300,rail
2174,2017-07-17 16:27:00,40.79184,-73.19486,2017-07-17 16:34:00,40.80808,-73.10594,420,rail
2175,2017-07-17 16:27:00,40.79672,-73.6999,2017-07-17 16:29:00,40.81069,-73.69521,120,rail
2176,2017-07-17 16:27:00,40.66594,-73.73555,2017-07-17 16:31:00,40.66151,-73.70476,240,rail
2177,2017-07-17 16:27:00,40.67298,-73.50896,2017-07-17 16:30:00,40.66879,-73.52886,180,rail
2178,2017-07-17 16:27:00,40.85236,-73.62542,2017-07-17 16:29:00,40.85797,-73.62122,120,rail
2179,2017-07-17 16:27:00,40.79672,-73.6999,2017-07-17 16:29:00,40.81069,-73.69521,120,rail
2180,2017-07-17 16:27:00,40.6758,-73.90281,2017-07-17 16:35:00,40.6996,-73.80853,480,rail
2181,2017-07-17 16:27:00,40.83563,-73.45108,2017-07-17 16:33:00,40.853,-73.40952,360,rail
2182,2017-07-17 16:27:00,40.71017,-73.76675,2017-07-17 16:33:00,40.6996,-73.80853,360,rail
2183,2017-07-17 16:28:00,40.75345,-73.58586,2017-07-17 16:30:00,40.7492,-73.60365,120,rail
2184,2017-07-17 16:28:00,40.76164,-73.80176,2017-07-17 16:30:00,40.7627,-73.81454,120,rail
2185,2017-07-17 16:28:00,40.6996,-73.80853,2017-07-17 16:54:00,40.68024,-73.42031,1560,rail
2186,2017-07-17 16:28:00,40.68024,-73.42031,2017-07-17 16:31:00,40.68101,-73.39834,180,rail
2187,2017-07-17 16:28:00,40.64831,-73.66397,2017-07-17 16:30:00,40.6422,-73.65821,120,rail
2188,2017-07-17 16:28:00,40.67838,-73.94822,2017-07-17 16:34:00,40.684901,-73.97768,360,rail
2189,2017-07-17 16:28:00,40.74128,-73.95639,2017-07-17 16:44:00,40.74238,-73.94679,960,rail
2190,2017-07-17 16:28:00,40.76164,-73.80176,2017-07-17 16:30:00,40.7627,-73.81454,120,rail
2191,2017-07-17 16:28:00,40.70068,-73.32405,2017-07-17 16:34:00,40.72443,-73.25408,360,rail
2192,2017-07-17 16:29:00,40.85797,-73.62122,2017-07-17 16:32:00,40.86583,-73.61616,180,rail
2193,2017-07-17 16:29:00,40.79898,-72.86442,2017-07-17 16:36:00,40.77373,-72.94396,420,rail
2194,2017-07-17 16:29:00,40.6996,-73.80853,2017-07-17 16:47:00,40.684901,-73.97768,1080,rail
2195,2017-07-17 16:29:00,40.81069,-73.69521,2017-07-17 16:34:00,40.82903,-73.6874,300,rail
2196,2017-07-17 16:29:00,40.81069,-73.69521,2017-07-17 16:34:00,40.82903,-73.6874,300,rail
2197,2017-07-17 16:29:00,40.59017,-73.66482,2017-07-17 16:36:00,40.60129,-73.65474,420,rail
2198,2017-07-17 16:29:00,40.61228,-73.74418,2017-07-17 16:33:00,40.60913,-73.75054,240,rail
2199,2017-07-17 16:30:00,40.74238,-73.94679,2017-07-17 16:45:00,40.6996,-73.80853,900,rail
2200,2017-07-17 16:30:00,40.7492,-73.60365,2017-07-17 16:33:00,40.74034,-73.64086,180,rail
2201,2017-07-17 16:30:00,40.87446,-73.5983,2017-07-17 16:34:00,40.86583,-73.61616,240,rail
2202,2017-07-17 16:30:00,40.7627,-73.81454,2017-07-17 16:32:00,40.75789,-73.83135,120,rail
2203,2017-07-17 16:30:00,40.66879,-73.52886,2017-07-17 16:33:00,40.66379,-73.55062,180,rail
2204,2017-07-17 16:30:00,40.6422,-73.65821,2017-07-17 16:32:00,40.63471,-73.65466,120,rail
2205,2017-07-17 16:30:00,40.7627,-73.81454,2017-07-17 16:32:00,40.75789,-73.83135,120,rail
2206,2017-07-17 16:31:00,40.76717,-73.52853,2017-07-17 16:39:00,40.82485,-73.50044,480,rail
2207,2017-07-17 16:31:00,40.85654,-73.19803,2017-07-17 16:39:00,40.88366,-73.25625,480,rail
2208,2017-07-17 16:31:00,40.6996,-73.80853,2017-07-17 16:44:00,40.74034,-73.64086,780,rail
2209,2017-07-17 16:31:00,40.85654,-73.19803,2017-07-17 16:37:00,40.88216,-73.15951,360,rail
2210,2017-07-17 16:31:00,40.68101,-73.39834,2017-07-17 16:34:00,40.68826,-73.36921,180,rail
2211,2017-07-17 16:31:00,40.66151,-73.70476,2017-07-17 16:35:00,40.64924,-73.70183,240,rail
2212,2017-07-17 16:31:00,40.6758,-73.90281,2017-07-17 16:38:00,40.6996,-73.80853,420,rail
2213,2017-07-17 16:31:00,40.684901,-73.97768,2017-07-17 16:37:00,40.67838,-73.94822,360,rail
2214,2017-07-17 16:31:00,40.75058,-73.99358,2017-07-17 16:50:00,40.6996,-73.80853,1140,rail
2215,2017-07-17 16:32:00,40.75789,-73.83135,2017-07-17 16:33:00,40.75239,-73.8437,60,rail
2216,2017-07-17 16:32:00,40.75789,-73.83135,2017-07-17 16:39:00,40.74584,-73.90297,420,rail
2217,2017-07-17 16:32:00,40.67298,-73.50896,2017-07-17 16:35:00,40.67572,-73.48657,180,rail
2218,2017-07-17 16:32:00,40.86583,-73.61616,2017-07-17 16:36:00,40.87446,-73.5983,240,rail
2219,2017-07-17 16:32:00,40.81739,-72.99891,2017-07-17 16:43:00,40.80808,-73.10594,660,rail
2220,2017-07-17 16:32:00,40.75479,-73.35806,2017-07-17 16:38:00,40.73591,-73.44124,360,rail
2221,2017-07-17 16:32:00,40.73075,-73.68096,2017-07-17 16:34:00,40.73516,-73.66252,120,rail
2222,2017-07-17 16:32:00,40.63471,-73.65466,2017-07-17 16:36:00,40.60129,-73.65474,240,rail
2223,2017-07-17 16:32:00,40.75058,-73.99358,2017-07-17 16:43:00,40.74584,-73.90297,660,rail
2224,2017-07-17 16:33:00,40.66379,-73.55062,2017-07-17 16:36:00,40.65745,-73.58232,180,rail
2225,2017-07-17 16:33:00,40.74034,-73.64086,2017-07-17 16:36:00,40.73516,-73.66252,180,rail
2226,2017-07-17 16:33:00,40.75239,-73.8437,2017-07-17 16:39:00,40.74584,-73.90297,360,rail
2227,2017-07-17 16:34:00,40.75058,-73.99358,2017-07-17 16:53:00,40.6996,-73.80853,1140,rail
2228,2017-07-17 16:34:00,40.73516,-73.66252,2017-07-17 16:37:00,40.74034,-73.64086,180,rail
2229,2017-07-17 16:34:00,40.86583,-73.61616,2017-07-17 16:36:00,40.85797,-73.62122,120,rail
2230,2017-07-17 16:34:00,40.68826,-73.36921,2017-07-17 16:39:00,40.70068,-73.32405,300,rail
2231,2017-07-17 16:34:00,40.72443,-73.25408,2017-07-17 16:39:00,40.73583,-73.20932,300,rail
2232,2017-07-17 16:34:00,40.684901,-73.97768,2017-07-17 16:44:00,40.6758,-73.90281,600,rail
2233,2017-07-17 16:35:00,40.6996,-73.80853,2017-07-17 16:39:00,40.70964,-73.83089,240,rail
2234,2017-07-17 16:35:00,40.6996,-73.80853,2017-07-17 16:42:00,40.6758,-73.90281,420,rail
2235,2017-07-17 16:35:00,40.67572,-73.48657,2017-07-17 16:37:00,40.67692,-73.46905,120,rail
2236,2017-07-17 16:35:00,40.70068,-73.32405,2017-07-17 16:43:00,40.68024,-73.42031,480,rail
2237,2017-07-17 16:35:00,40.64924,-73.70183,2017-07-17 16:38:00,40.63676,-73.70514,180,rail
2238,2017-07-17 16:36:00,40.74584,-73.90297,2017-07-17 16:41:00,40.75239,-73.8437,300,rail
2239,2017-07-17 16:36:00,40.82903,-73.6874,2017-07-17 16:41:00,40.81069,-73.69521,300,rail
2240,2017-07-17 16:36:00,40.87446,-73.5983,2017-07-17 16:47:00,40.87533,-73.53403,660,rail
2241,2017-07-17 16:36:00,40.74584,-73.90297,2017-07-17 16:43:00,40.75789,-73.83135,420,rail
2242,2017-07-17 16:36:00,40.73516,-73.66252,2017-07-17 16:38:00,40.73075,-73.68096,120,rail
2243,2017-07-17 16:36:00,40.85797,-73.62122,2017-07-17 16:38:00,40.85236,-73.62542,120,rail
2244,2017-07-17 16:36:00,40.60129,-73.65474,2017-07-17 16:44:00,40.59017,-73.66482,480,rail
2245,2017-07-17 16:36:00,40.82903,-73.6874,2017-07-17 16:41:00,40.81069,-73.69521,300,rail
2246,2017-07-17 16:36:00,40.60129,-73.65474,2017-07-17 16:40:00,40.63471,-73.65466,240,rail
2247,2017-07-17 16:36:00,40.65745,-73.58232,2017-07-17 16:39:00,40.65672,-73.60716,180,rail
2248,2017-07-17 16:36:00,40.77373,-72.94396,2017-07-17 16:43:00,40.76187,-73.01574,420,rail
2249,2017-07-17 16:37:00,40.88216,-73.15951,2017-07-17 16:43:00,40.92031,-73.12855,360,rail
2250,2017-07-17 16:37:00,40.74034,-73.64086,2017-07-17 16:40:00,40.7492,-73.60365,180,rail
2251,2017-07-17 16:37:00,40.6996,-73.80853,2017-07-17 16:50:00,40.74034,-73.64086,780,rail
2252,2017-07-17 16:37:00,40.67838,-73.94822,2017-07-17 16:42:00,40.6758,-73.90281,300,rail
2253,2017-07-17 16:37:00,40.75058,-73.99358,2017-07-17 17:12:00,40.65831,-73.64655,2100,rail
2254,2017-07-17 16:37:00,40.67692,-73.46905,2017-07-17 16:39:00,40.67785,-73.45474,120,rail
2255,2017-07-17 16:37:00,40.6996,-73.80853,2017-07-17 16:52:00,40.65831,-73.64655,900,rail
2256,2017-07-17 16:38:00,40.73075,-73.68096,2017-07-17 16:50:00,40.6996,-73.80853,720,rail
2257,2017-07-17 16:38:00,40.73591,-73.44124,2017-07-17 16:43:00,40.74303,-73.48344,300,rail
2258,2017-07-17 16:38:00,40.85236,-73.62542,2017-07-17 16:42:00,40.83222,-73.62612,240,rail
2259,2017-07-17 16:38:00,40.6996,-73.80853,2017-07-17 16:48:00,40.66151,-73.70476,600,rail
2260,2017-07-17 16:38:00,40.60913,-73.75054,2017-07-17 16:42:00,40.61228,-73.74418,240,rail
2261,2017-07-17 16:38:00,40.853,-73.40952,2017-07-17 16:42:00,40.86866,-73.36285,240,rail
2262,2017-07-17 16:38:00,40.63676,-73.70514,2017-07-17 16:40:00,40.63133,-73.71371,120,rail
2263,2017-07-17 16:39:00,40.67785,-73.45474,2017-07-17 16:42:00,40.68024,-73.42031,180,rail
2264,2017-07-17 16:39:00,40.73583,-73.20932,2017-07-17 16:42:00,40.74044,-73.17019,180,rail
2265,2017-07-17 16:39:00,40.70068,-73.32405,2017-07-17 16:44:00,40.68826,-73.36921,300,rail
2266,2017-07-17 16:39:00,40.74584,-73.90297,2017-07-17 16:50:00,40.75058,-73.99358,660,rail
2267,2017-07-17 16:39:00,40.74584,-73.90297,2017-07-17 16:50:00,40.75058,-73.99358,660,rail
2268,2017-07-17 16:39:00,40.684901,-73.97768,2017-07-17 16:45:00,40.67838,-73.94822,360,rail
2269,2017-07-17 16:39:00,40.65672,-73.60716,2017-07-17 16:42:00,40.65831,-73.64655,180,rail
2270,2017-07-17 16:39:00,40.82485,-73.50044,2017-07-17 16:44:00,40.83563,-73.45108,300,rail
2271,2017-07-17 16:39:00,40.6996,-73.80853,2017-07-17 16:48:00,40.74584,-73.90297,540,rail
2272,2017-07-17 16:39:00,40.76717,-73.52853,2017-07-17 16:44:00,40.74303,-73.48344,300,rail
2273,2017-07-17 16:39:00,40.70964,-73.83089,2017-07-17 16:41:00,40.71957,-73.84481,120,rail
2274,2017-07-17 16:39:00,40.88366,-73.25625,2017-07-17 16:53:00,40.88064,-73.32848,840,rail
2275,2017-07-17 16:40:00,40.63471,-73.65466,2017-07-17 16:42:00,40.6422,-73.65821,120,rail
